iter;dataset;cls;method;param;value;score
2;bpic2012_accepted_exp_prefix_new_3;rf;single_index;max_features;0.06317575051614377;0.7971304323523043
2;bpic2012_accepted_exp_prefix_new_3;rf;single_index;processing_time;329.4067282676697;0
