iter;dataset;cls;method;param;value;score
2;bpic2012_cancelled_exp_prefix_new_3;xgboost;single_index;colsample_bytree;0.8464053357224253;0.8474412690894599
2;bpic2012_cancelled_exp_prefix_new_3;xgboost;single_index;learning_rate;0.1545671363057728;0.8474412690894599
2;bpic2012_cancelled_exp_prefix_new_3;xgboost;single_index;max_depth;21;0.8474412690894599
2;bpic2012_cancelled_exp_prefix_new_3;xgboost;single_index;min_child_weight;3;0.8474412690894599
2;bpic2012_cancelled_exp_prefix_new_3;xgboost;single_index;subsample;0.7248578094115755;0.8474412690894599
2;bpic2012_cancelled_exp_prefix_new_3;xgboost;single_index;processing_time;3267.2055559158325;0
