iter;dataset;cls;method;param;value;score
2;bpic2012_declined_exp_prefix_new_3;rf;single_index;max_features;0.4016311932169726;0.6536443663098943
2;bpic2012_declined_exp_prefix_new_3;rf;single_index;processing_time;2101.7920775413513;0
