iter;dataset;cls;method;param;value;score
2;bpic2015_3_f2_exp_prefix_new_reduced;rf;single_index;max_features;0.20501939426592486;0.806136215150613
2;bpic2015_3_f2_exp_prefix_new_reduced;rf;single_index;processing_time;872.6261103153229;0
