iter;dataset;cls;method;param;value;score
2;bpic2015_2_f2_exp_prefix_new_3;rf;single_index;max_features;0.3366454561459795;0.7575538888591926
2;bpic2015_2_f2_exp_prefix_new_3;rf;single_index;processing_time;258.5815930366516;0
