iter;dataset;cls;method;param;value;score
2;bpic2015_3_f2_exp_prefix_new_5;rf;single_index;max_features;0.715068958223217;0.784906043595711
2;bpic2015_3_f2_exp_prefix_new_5;rf;single_index;processing_time;778.3931782245636;0
