iter;dataset;cls;method;param;value;score
2;bpic2015_5_f2_exp_prefix_new_5;rf;single_index;max_features;0.09941774035023754;0.7128989097085915
2;bpic2015_5_f2_exp_prefix_new_5;rf;single_index;processing_time;100.43074202537537;0
