iter;dataset;cls;method;param;value;score
2;traffic_fines_1_exp_prefix_new_3;rf;single_index;max_features;0.30991228235312496;0.8040435717395411
2;traffic_fines_1_exp_prefix_new_3;rf;single_index;processing_time;6506.2974326610565;0
