iter;dataset;cls;method;param;value;score
2;traffic_fines_1_exp_prefix_new_2;rf;single_index;max_features;0.43721511370847754;0.8207090569924146
2;traffic_fines_1_exp_prefix_new_2;rf;single_index;processing_time;8591.169865846634;0
