iter;dataset;cls;method;param;value;score
2;bpic2011_f3_exp_prefix_new_5;rf;single_index;max_features;0.9828414420986997;0.881555146532636
2;bpic2011_f3_exp_prefix_new_5;rf;single_index;processing_time;752.4013297557831;0
