iter;dataset;cls;method;param;value;score
2;bpic2011_f4_exp_prefix_new_5;rf;single_index;max_features;0.6135062032368993;0.8794872256865472
2;bpic2011_f4_exp_prefix_new_5;rf;single_index;processing_time;775.7069277763367;0
